	AND-0.01-100000.dens-56, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.622820271003358016947970554610947147011756896972656250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.111719103336565293676617953043048170336248858802719041705131530761718750000000e-09, 	2.554664216281032906863401876762509346008300781250000000000000000000000000000000e-09, 	1.023219203214212786686241999940111258027286567084956914186477661132812500000000e-09, 	5.498859700914238146651769056916236877441406250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.677692582643619372167883261886771330523706406140939013502408832202940945474944e-01, 	2.916366209197597259006329295516479760408401489257812500000000000000000000000000e-01, 	1.391472427018787885732997722243453608825802803039550781250000000000000000000000e-03, 	1.204109565874260048433039282933521008089883252978324890136718750000000000000000e-04, 	0, 	0, 	0, 	0, 	0, 	3.650188446044921875000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-57, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.621157527508212514710805862705456092953681945800781250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.653793307727155152798553695367845921271321429912859457544982433319091796875000e-10, 	8.791219878803713250192686246009543538093566894531250000000000000000000000000000e-11, 	3.123593839368481991111858476288499174289281512528759776614606380462646484375000e-11, 	1.253433294656769447783517534844577312469482421875000000000000000000000000000000e-11, 	1.384780068391933127713855355978012084960937500000000000000000000000000000000000e-10, 	7.998371662721343885822257972631824096687580549769336357712745666503906250000000e-11, 	3.926155597604927031735476951427319183829389714901481056585907936096191406250000e-10, 	5.678303031783340839394202163689244592066755491752011145538222074947758766582946e-01, 	2.918650885675379003103557806753087788820266723632812500000000000000000000000000e-01, 	1.893304517484242907240932218826401367550715804100036621093750000000000000000000e-03, 	4.866702562063397986488483965006324183377728331834077835083007812500000000000000e-06, 	46, 	176, 	176, 	176, 	42, 	1.021146774291992187500000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.01-100000.dens-57, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.621157450489199680632168565352912992238998413085937500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.233496960937442003686530418715694423781314981169998645782470703125000000000000e-09, 	3.721653852716694244051609530288260430097579956054687500000000000000000000000000e-09, 	1.472598592741095384174324069376325191393917179993877653032541275024414062500000e-09, 	8.014889307794703654508339241147041320800781250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.678302920668392168648895413082332565069882532850794316102039835945635409098427e-01, 	2.918650837909307904638467334734741598367691040039062500000000000000000000000000e-01, 	1.893309687705428115064854033278152201091870665550231933593750000000000000000000e-03, 	4.878046229664958570698251455466376569347630720585584640502929687500000000000000e-06, 	0, 	0, 	0, 	0, 	0, 	4.348754882812500000000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-58, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.612363008620670945525432671274757012724876403808593750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.000524524821045906238480005523427962543792091310024261474609375000000000000000e-05, 	8.361501595277598397615292924456298351287841796875000000000000000000000000000000e-13, 	3.283180545647237550363886954121770756550441339172152765968348830938339233398438e-13, 	1.735001031732963383547030389308929443359375000000000000000000000000000000000000e-13, 	3.392248260070118703879415988922119140625000000000000000000000000000000000000000e-09, 	1.225704446535649971494764215330477916392638154663430327673268038779497146606445e-13, 	4.919413348770342960193646546395927733000968951060372091887984424829483032226562e-13, 	5.658650886302619965563121046392586411220580045504919527750350967377451585568614e-01, 	2.912393197582375803378340606286656111478805541992187500000000000000000000000000e-01, 	-1.459387467739454780904166320101063258173232329521079586598375499306712299585342e-16, 	2.416035450985901372050745905539770319592207670211791992187500000000000000000000e-03, 	41, 	151, 	151, 	151, 	37, 	9.801387786865234375000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-58, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.612363007025807259964267359464429318904876708984375000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.000136367114069186148340995234917727430001832544803619384765625000000000000000e-05, 	1.764201448123392523825714306440204381942749023437500000000000000000000000000000e-09, 	7.412210936058703829884988650031438922605175889657402876764535903930664062500000e-10, 	4.288793764573028965969569981098175048828125000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.658650884001717234653506747522509468600995155972826011133368097968210175734044e-01, 	2.912393209091991841397373264044290408492088317871093750000000000000000000000000e-01, 	1.077199575340471509757926462046485508805906960994036580814281478524208068847656e-12, 	2.416035068513492159447686447037995094433426856994628906250000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	4.131793975830078125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-59, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.617450376424229396832288330188021063804626464843750000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.867205902870918290980574438808758941377163864672183990478515625000000000000000e-06, 	2.068327280280168878334734472446143627166748046875000000000000000000000000000000e-12, 	8.415385015751639414276046617194665063789449366282724440679885447025299072265625e-13, 	5.271616476676399543066509068012237548828125000000000000000000000000000000000000e-13, 	2.008837540756758244242519140243530273437500000000000000000000000000000000000000e-12, 	1.657353645216915842175883413183370561523599651110316699487157166004180908203125e-12, 	6.88163050083106682351893154841031307634990898947080495418049395084381103515625e-12, 	5.673751102415903342526395689678796879643471441704352524465127203547551621819602e-01, 	2.922251639145395096797130918275797739624977111816406250000000000000000000000000e-01, 	9.156532661696440474757840988218049460556358098983764648437500000000000000000000e-04, 	4.81656066409830604534110604721169750456050807170191307982065609394339844584465e-17, 	50, 	187, 	187, 	187, 	46, 	1.603126525878906250000000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.01-100000.dens-59, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.617450374203921015237028768751770257949829101562500000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.863990553760185765025912674186514550456195138394832611083984375000000000000000e-06, 	1.986750352775401573524050036212429404258728027343750000000000000000000000000000e-09, 	8.281267184822407068362286728009386688187376535097428131848573684692382812500000e-10, 	4.776399276096299217897467315196990966796875000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.673751099212675451154714421419751101357324897515187097847088105791801935608356e-01, 	2.922251653623312850349691416340647265315055847167968750000000000000000000000000e-01, 	9.156527285466724069493138493669448507716879248619079589843750000000000000000000e-04, 	2.633225753346648811831895101183505963123726578700711797864641994237899780273438e-12, 	0, 	0, 	0, 	0, 	0, 	3.829002380371093750000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-60, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.642389277398513924843825861898949369788169860839843750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.808159118364008483968904845268572858640182543510377399798016995191574096679688e-12, 	9.794897965625937175104809284675866365432739257812500000000000000000000000000000e-12, 	3.48553618765124271467015933370346713639220670444274219335056841373443603515625e-12, 	1.459282781418602681355878303293138742446899414062500000000000000000000000000000e-12, 	2.265887477648220738046802580356597900390625000000000000000000000000000000000000e-11, 	7.09981820774583891469050790721311504881396725608055930933915078639984130859375e-12, 	3.497118358109978379661892830906509341271082291768834693357348442077636718750000e-11, 	5.708160195732946018779650255699011684584003522221398554603356778312181284289047e-01, 	2.947916736251850466921098359307507053017616271972656250000000000000000000000000e-01, 	9.465532367128584503163102326084299420472234487533569335937500000000000000000000e-04, 	1.794864486651886830402558015151726067415438592433929443359375000000000000000000e-04, 	27, 	92, 	92, 	92, 	23, 	6.771087646484375000000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-60, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.642389273100353208612034450197825208306312561035156250000000000000000000000000e-01, 	3.429317679089024551717522649719972413495661101023870287463068962097167968750000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.383897537364509044977012308663688600063323974609375000000000000000000000000000e-09, 	5.875255373774480854584978659668325490228468765963043551892042160034179687500000e-10, 	3.409739157689273270079866051673889160156250000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.708160189532010868528289492577932213235609476345975073317159700805164944557936e-01, 	2.947916713691564050137117192207369953393936157226562500000000000000000000000000e-01, 	9.465561083055939670116707418401347240433096885681152343750000000000000000000000e-04, 	1.794872219216988565217846263166734388505574315786361694335937500000000000000000e-04, 	0, 	0, 	0, 	0, 	0, 	3.888607025146484375000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-61, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.624475127265016083377702216239413246512413024902343750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.374527384522560237618566542083797799023159313946962356567382812500000000000000e-05, 	5.449070014651447024789376882836222648620605468750000000000000000000000000000000e-14, 	1.956722971131647385646938717369473582487833691889722587120559182949364185333252e-14, 	8.623310399080708066321676596999168395996093750000000000000000000000000000000000e-15, 	8.182343691487403702922165393829345703125000000000000000000000000000000000000000e-14, 	5.883344780389315275023728002992033147622915473240468031690397765487432479858398e-14, 	2.735934064917367140306222363898208533293000821462470639744424261152744293212891e-13, 	5.702672956610321922113902583436294106564507888164929944169833237112548630952529e-01, 	2.910390828317527822655108593608019873499870300292968750000000000000000000000000e-01, 	4.252966897663262683948470765926685999147593975067138671875000000000000000000000e-03, 	-1.842842315172854620867375042831574539422236693473125535014389697607839480042458e-16, 	37, 	135, 	135, 	135, 	33, 	8.978843688964843750000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-61, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.624475117090302234146292903460562229156494140625000000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.373816343781216595576651073873364339306135661900043487548828125000000000000000e-05, 	4.985085313730791556352528459683526307344436645507812500000000000000000000000000e-09, 	2.117309639613681063756660719163589512437084749763016588985919952392578125000000e-09, 	1.216530765013601467217085883021354675292968750000000000000000000000000000000000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.702672941931311908506865818513735582827879486110696873974466455351471749054985e-01, 	2.910390859848639433238304263795726001262664794921875000000000000000000000000000e-01, 	4.252966723292345672946535017899805097840726375579833984375000000000000000000000e-03, 	2.627934523205111248001912639441761019524351761234015611989889293909072875976562e-12, 	0, 	0, 	0, 	0, 	0, 	3.800392150878906250000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-62, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.617732902825565033388954816473415121436119079589843750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.381933298889841036478313279767249355245439801365137100219726562500000000000000e-05, 	5.564693237453122165447894076351076364517211914062500000000000000000000000000000e-12, 	2.509357524127699580726018787443746681405098986061830146354623138904571533203125e-12, 	1.962485729478657958679832518100738525390625000000000000000000000000000000000000e-12, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.187815028800426936955726822071769530259933989047027580454596318304538726806641e-13, 	8.556271049169101974475117238511513544085840266006925958208739757537841796875000e-13, 	5.671827703302767645722128621157970507972623038309087386222947460223514335377968e-01, 	2.912363287371121378654947875475045293569564819335937500000000000000000000000000e-01, 	2.771133474653720250857613649486665963195264339447021484375000000000000000000000e-03, 	-1.304068456495133437528752918009801925136352057860503195207968474278459325432777e-16, 	44, 	169, 	169, 	169, 	40, 	1.032829284667968750000000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.01-100000.dens-62, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.617732899393726886394517805456416681408882141113281250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.381567391411884608294190907029630466240632813423871994018554687500000000000000e-05, 	2.965253812891449625155360081407707184553146362304687500000000000000000000000000e-09, 	1.195428632640753812951596027683558859378010197360708843916654586791992187500000e-09, 	6.579059519395968891330994665622711181640625000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.671827698351671769919684739463684021508079868429187842773910566911008085595600e-01, 	2.912363318809840229128838018368696793913841247558593750000000000000000000000000e-01, 	2.771131609917312429991476108170900261029601097106933593750000000000000000000000e-03, 	7.070196891210848474378583838075691491266774879598244751832680776715278625488281e-13, 	0, 	0, 	0, 	0, 	0, 	4.210472106933593750000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-63, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.623306316232056678572348573652561753988265991210937500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	6.702970020596435424673747786276476899516157947900296676380094140768051147460938e-13, 	1.116590327143729410863670636899769306182861328125000000000000000000000000000000e-12, 	4.027798761218417992606131276294280122384459941198286969665787182748317718505859e-13, 	1.862399123808700096560642123222351074218750000000000000000000000000000000000000e-13, 	2.222999562206950940890237689018249511718750000000000000000000000000000000000000e-12, 	7.708832949744292811948177922618698204712192612042542805284028872847557067871094e-13, 	4.096791452571433897260658643373713578943184909775254709529690444469451904296875e-12, 	5.695823655784792103742138692456408228295514443262374694220539255524267657626772e-01, 	2.897933525231152218637475925788749009370803833007812500000000000000000000000000e-01, 	3.800188045462774114090567789681074373220326378941535949707031250000000000000000e-05, 	2.542955066590776684598562695782675291411578655242919921875000000000000000000000e-03, 	43, 	157, 	157, 	157, 	39, 	1.025915145874023437500000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.01-100000.dens-63, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.623306241041685527015658863092539831995964050292968750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.647667076834013249710089081632308216640581122192088514566421508789062500000000e-09, 	3.282783634338259926011005518375895917415618896484375000000000000000000000000000e-09, 	1.307805846938954011718397392905356008130368650199670810252428054809570312500000e-09, 	6.860493839688786010810872539877891540527343750000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.695823547308016520790721999384312798259318745915364892506438684934814711475353e-01, 	2.897933458640530868244411522027803584933280944824218750000000000000000000000000e-01, 	3.801256983867696496569993369618600809189956635236740112304687500000000000000000e-05, 	2.542962693252841591129431719764397712424397468566894531250000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.759860992431640625000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-64, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.617793586686617324232884129742160439491271972656250000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.766582294694810726781044852822209485342791479567381429660599678754806518554688e-12, 	9.682647045261560947437828872352838516235351562500000000000000000000000000000000e-12, 	3.440408128594513358733456599930000186556705576990111694613005965948104858398438e-12, 	1.379302054516085007662695716135203838348388671875000000000000000000000000000000e-12, 	2.600819559717137963161803781986236572265625000000000000000000000000000000000000e-11, 	7.040772337330843416455952042276131177915565739766634578700177371501922607421875e-12, 	3.558805707431842948009316631458195077930550809242049581371247768402099609375000e-11, 	5.679433732050586764120980008110928368755087088678247393805478187802258816424843e-01, 	2.922327799009409865504949266323819756507873535156250000000000000000000000000000e-01, 	4.141109995004326458679921874050933183752931654453277587890625000000000000000000e-04, 	2.054068093045112453065570434773690067231655120849609375000000000000000000000000e-03, 	24, 	80, 	80, 	80, 	20, 	6.120204925537109375000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-64, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.617793585194176708697000321990344673395156860351562500000000000000000000000000e-01, 	1.737476325438414770116071001360060627183301562581618782132863998413085937500000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	4.361773037805244390696657319494988769292831420898437500000000000000000000000000e-09, 	1.863317284363779755865845219847502789445314874683390371501445770263671875000000e-09, 	1.074889788288402314719860441982746124267578125000000000000000000000000000000000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.679433729897450089266088329744941813877436423785167224232335634974373794337005e-01, 	2.922327818961836798372644352639326825737953186035156250000000000000000000000000e-01, 	4.141116776177499359153089120155755153973586857318878173828125000000000000000000e-04, 	2.054080369359279501645376697638312180060893297195434570312500000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.950595855712890625000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-65, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.617883139716991380829824720422038808465003967285156250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.674379447216373881219099797879046320758789079263806343078613281250000000000000e-07, 	1.243782420806693878034820954781025648117065429687500000000000000000000000000000e-12, 	4.775823033189929249811338170935437756788044527667125294101424515247344970703125e-13, 	2.817789404585546719772537471726536750793457031250000000000000000000000000000000e-13, 	1.964761686679139529587700963020324707031250000000000000000000000000000000000000e-12, 	1.249290133113998293081433867733482105839837306149320284021086990833282470703125e-12, 	5.902458848328280519637758587483424271152854245769958652090281248092651367187500e-12, 	5.672583555388492068075161053631367932870587349183040989761360935594277747466477e-01, 	2.924026303345614308248912038834532722830772399902343750000000000000000000000000e-01, 	1.161064354721620412586036152902124740649014711380004882812500000000000000000000e-03, 	-6.169987990960403588452339202969503687828935773737127137850144720232492545619607e-18, 	66, 	249, 	249, 	249, 	62, 	1.415014266967773437500000000000000000000000000000000000000000000000000000000000e-03, 
	AND-0.01-100000.dens-65, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.617883135113106884972467014449648559093475341796875000000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.591275442819124942686387011447912698258733144029974937438964843750000000000000e-07, 	4.766205921689220526005215106124524027109146118164062500000000000000000000000000e-09, 	1.992511572045608496414371234154751244549430566621595062315464019775390625000000e-09, 	1.180901987307692024842253886163234710693359375000000000000000000000000000000000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.672583548746490737076165472970403076360651486168361490964103495640966025063394e-01, 	2.924026335976711021835683368408353999257087707519531250000000000000000000000000e-01, 	1.161063128413336543662270905485911498544737696647644042968750000000000000000000e-03, 	6.425997416233739161621989940107770034050105323331081308424472808837890625000000e-11, 	0, 	0, 	0, 	0, 	0, 	3.709793090820312500000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-66, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.635192339476641110174170989921549335122108459472656250000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.048909727072838174249079512545534953460446558892726898193359375000000000000000e-06, 	1.066937337090845261400318122468888759613037109375000000000000000000000000000000e-13, 	4.290268743482479582634979066036238383447095831590978320946305757388472557067871e-14, 	2.953193245502916397526860237121582031250000000000000000000000000000000000000000e-14, 	7.901901355467089160811156034469604492187500000000000000000000000000000000000000e-10, 	7.114797427701336978269438255786130971395665734124946766314678825438022613525391e-14, 	3.333871893854508184667687736568109850392171988886502731475047767162322998046875e-13, 	5.689318435103974871444386835251877154323477935789737521690776426531556690028659e-01, 	2.931372786955914189199745578662259504199028015136718750000000000000000000000000e-01, 	3.959696656952818013792729508923814986382249986752307480131207739759702235460281e-17, 	2.510866258786326622037821110211552877444773912429809570312500000000000000000000e-03, 	41, 	151, 	151, 	151, 	37, 	9.419918060302734375000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-66, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.635192333116373797352594010590109974145889282226562500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	9.041797209097530676124784831948488772468408569693565368652343750000000000000000e-06, 	3.554438976656471016468685775180347263813018798828125000000000000000000000000000e-09, 	1.508147934390110647269567681707548578717847931329743005335330963134765625000000e-09, 	8.648700089430860771244624629616737365722656250000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.689318425928050362221776020528422176618572923648005536522788602813262513921537e-01, 	2.931372810891357816309721329162130132317543029785156250000000000000000000000000e-01, 	3.992601342012596727597913044840267568491576355427241651341319084167480468750000e-12, 	2.510865852863114911636133186334518541116267442703247070312500000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.900527954101562500000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-67, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.623308843713805016406581671617459505796432495117187500000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.656293488223342563781531348173074226232809325054518012620974332094192504882812e-12, 	8.886935024682296457854135951492935419082641601562500000000000000000000000000000e-12, 	3.156823937616917742228990328725278264460074595376681827474385499954223632812500e-12, 	1.272775287941563249205501051619648933410644531250000000000000000000000000000000e-12, 	2.183888625495455926284193992614746093750000000000000000000000000000000000000000e-10, 	7.555354990783929815012318170494110079055127826563875714782625436782836914062500e-12, 	3.095283068273657531393133104637366628808514690263109514489769935607910156250000e-11, 	5.697217472085270179354418833366136739388791456639786199150915787030938901457006e-01, 	2.902578682332622173056790870759868994355201721191406250000000000000000000000000e-01, 	7.019415657938416625016841976503201294690370559692382812500000000000000000000000e-04, 	8.654527735017893737973215806391635851468890905380249023437500000000000000000000e-04, 	15, 	44, 	44, 	44, 	11, 	4.189014434814453125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-67, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.623308833462703937300375400809571146965026855468750000000000000000000000000000e-01, 	1.390261583182511151664659348168879421381305405702732969075441360473632812500000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	3.423228563028540838431013071385677903890609741210937500000000000000000000000000e-09, 	1.459360988616868691401506818376525298486257042895886115729808807373046875000000e-09, 	8.423011177427497386815957725048065185546875000000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.697217457296056688019767220252659750604174637427129684986865820381180059510284e-01, 	2.902578685113171297338396925624692812561988830566406250000000000000000000000000e-01, 	7.019433901936636324009333165463431214448064565658569335937500000000000000000000e-04, 	8.654637784195421670516146228635534498607739806175231933593750000000000000000000e-04, 	0, 	0, 	0, 	0, 	0, 	3.960132598876953125000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-68, 	Mosek, 	8, 	2, 	2, 	2, 	Optimal, 	-3.617396623267314370586689165065763518214225769042968750000000000000000000000000e-01, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	1.700827245167993110866687116677888546526636881495164743682835251092910766601562e-12, 	5.822982721004343886761489557102322578430175781250000000000000000000000000000000e-12, 	2.068839261700592820694592316284606361466436030838167425827123224735260009765625e-12, 	8.281110172592143214842508314177393913269042968750000000000000000000000000000000e-13, 	1.613775779674142540898174047470092773437500000000000000000000000000000000000000e-11, 	4.859636509890572815455731223853615401847561017234511382412165403366088867187500e-12, 	2.268535043892890878178914741100961546815817371225421084091067314147949218750000e-11, 	5.691988050699629233065821936090067203619499227093379705007861590706779020311303e-01, 	2.923349334515497055519972491310909390449523925781250000000000000000000000000000e-01, 	1.086784267041446825144412891006595600629225373268127441406250000000000000000000e-03, 	1.149394954159224267395411622771916881902143359184265136718750000000000000000000e-03, 	15, 	44, 	44, 	44, 	11, 	4.220008850097656250000000000000000000000000000000000000000000000000000000000000e-04, 
	AND-0.01-100000.dens-68, 	ECOS_L, 	24, 	2, 	2, 	2, 	Optimal, 	-3.617396667103335849979828253708546981215476989746093750000000000000000000000000e-01, 	1.390528731131410903864130983100411836916876495706674177199602127075195312500000e-09, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	2.292128415889993497955856582848355174064636230468750000000000000000000000000000e-09, 	9.872998428511879705340606005591758131956225952308159321546554565429687500000000e-10, 	5.715171669251617458940017968416213989257812500000000000000000000000000000000000e-10, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	0.000000000000000000000000000000000000000000000000000000000000000000000000000000, 	5.691988113941640033688387044602925906280608143616721923699055514193970218102014e-01, 	2.923349416983601622987976043077651411294937133789062500000000000000000000000000e-01, 	1.086777381100355842347138235481907031498849391937255859375000000000000000000000e-03, 	1.149398782025335373491170543047701357863843441009521484375000000000000000000000e-03, 	0, 	0, 	0, 	0, 	0, 	3.969669342041015625000000000000000000000000000000000000000000000000000000000000e-04, 
